"X","gross","genres","movie_title","movie_imdb_link","budget","title_year","imdb_score","Action","Adventure","Animation","Biography","Comedy","Crime","Documentary","Drama","Family","Fantasy","History","Horror","Music","Musical","Mystery","Romance","Sci.Fi","Sport","Thriller","War","Western","rt_score","t_gross","t_budget","t_imdb_score","t_rt_score"
2312,5480996,"Animation|Drama|Mystery|Sci-Fi|Thriller","A Scanner Darkly ","http://www.imdb.com/title/tt0405296/?ref_=fn_tt_tt_1",8700000,2006,7.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,69,189.541838682403,213.240005183227,7.1,0.490525095280763
2313,6002756,"Biography|Drama|Sport","Chasing Mavericks ","http://www.imdb.com/title/tt1629757/?ref_=fn_tt_tt_1",2e+07,2012,7.2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,31,193.992009711137,263.496121990569,7.2,-0.490525095280763
2315,5205343,"Comedy|Drama|Family|Music|Romance","Bandslam ","http://www.imdb.com/title/tt0976222/?ref_=fn_tt_tt_1",2e+07,2009,6.4,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,81,187.061124446193,263.496121990569,6.4,0.866641233146676
2317,5749134,"Action|Crime|Drama|Thriller","A Most Violent Year ","http://www.imdb.com/title/tt2937898/?ref_=fn_tt_tt_1",2e+07,2014,7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,89,191.866696765909,263.496121990569,7,1.20624568818228
2319,4234040,"Biography|Drama","Flash of Genius ","http://www.imdb.com/title/tt1054588/?ref_=fn_tt_tt_1",2e+07,2008,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59,177.446556465807,263.496121990569,7,0.225253363068436
2320,4001121,"Biography|Drama|Music","I'm Not There. ","http://www.imdb.com/title/tt0368794/?ref_=fn_tt_tt_1",2e+07,2007,7,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,76,174.897970044055,263.496121990569,7,0.698045859480917
2321,3749061,"Action|Thriller","The Cold Light of Day ","http://www.imdb.com/title/tt1366365/?ref_=fn_tt_tt_1",2e+07,2012,4.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,172.011327324899,263.496121990569,4.9,-1.60310764212313
2322,3519627,"Adventure|Comedy|Drama|Romance","The Brothers Bloom ","http://www.imdb.com/title/tt0844286/?ref_=fn_tt_tt_1",2e+07,2008,6.9,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,66,169.254351585724,263.496121990569,6.9,0.408143511816288
2323,3081925,"Comedy|Drama|Romance","Synecdoche, New York ","http://www.imdb.com/title/tt0383028/?ref_=fn_tt_tt_1",2.1e+07,2008,7.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,69,163.596717251211,266.778897108496,7.5,0.490525095280763
2328,2246000,"Biography|Drama|Sport","Courage ","http://www.imdb.com/title/tt3719896/?ref_=fn_tt_tt_1",2e+07,2015,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,30,150.850434861346,263.496121990569,7,-0.518713715121463
2333,1064277,"Adventure|Family|Fantasy|Musical","The Oogieloves in the Big Balloon Adventure ","http://www.imdb.com/title/tt1520498/?ref_=fn_tt_tt_1",2e+07,2012,6.7,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,27,124.476489236674,263.496121990569,6.7,-0.605940212380161
2334,531009,"Drama|Romance","By the Sea ","http://www.imdb.com/title/tt3707106/?ref_=fn_tt_tt_1",1e+07,2015,5.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,33,103.978045432621,220.93653007614,5.3,-0.435270167048313
2341,1183354,"Action|Comedy|Crime|Fantasy|Horror|Mystery|Sci-Fi|Thriller","Dylan Dog: Dead of Night ","http://www.imdb.com/title/tt1013860/?ref_=fn_tt_tt_1",2e+07,2010,5.1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,8,127.928511386683,263.496121990569,5.1,-1.37763233712214
2344,263365,"Comedy|Drama|Fantasy|Romance","The Tempest ","http://www.imdb.com/title/tt1274300/?ref_=fn_tt_tt_1",2e+07,2010,5.4,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,30,86.6148771522885,263.496121990569,5.4,-0.518713715121463
2358,100292856,"Comedy","Bad Teacher ","http://www.imdb.com/title/tt1284575/?ref_=fn_tt_tt_1",2e+07,2011,5.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,396.292534930936,263.496121990569,5.7,-0.14946323357073
2366,51697449,"Comedy|Drama","I Can Do Bad All by Myself ","http://www.imdb.com/title/tt1385912/?ref_=fn_tt_tt_1",1.3e+07,2009,4.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63,335.177683469568,236.184971235554,4.1,0.328446277586519
2368,27758465,"Comedy|Drama|Romance","The Switch ","http://www.imdb.com/title/tt0889573/?ref_=fn_tt_tt_1",1.9e+07,2010,6.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,51,286.341324028284,260.087832163185,6.1,0.0248206500144439
2373,39103378,"Horror|Thriller","The Crazies ","http://www.imdb.com/title/tt0455407/?ref_=fn_tt_tt_1",2e+07,2010,6.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,71,312.310464825678,263.496121990569,6.5,0.547320713351646
2377,21483154,"Drama|War","The Book Thief ","http://www.imdb.com/title/tt0816442/?ref_=fn_tt_tt_1",1.9e+07,2013,7.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,46,268.323112228933,260.087832163185,7.6,-0.0994360268467557
2378,8396942,"Adventure|Comedy|Romance","Sex Drive ","http://www.imdb.com/title/tt1135985/?ref_=fn_tt_tt_1",1.9e+07,2008,6.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45,211.322929428158,260.087832163185,6.5,-0.124410703516544
2379,12561,"Comedy|Romance","Leap Year ","http://www.imdb.com/title/tt1216492/?ref_=fn_tt_tt_1",1.9e+07,2010,6.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,38.3463560957002,260.087832163185,6.4,-0.796498108893595
2381,6923891,"Comedy|Drama|Romance","Take Me Home Tonight ","http://www.imdb.com/title/tt0810922/?ref_=fn_tt_tt_1",2.3e+07,2011,6.3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,28,201.1859157658,273.007769517397,6.3,-0.576382847342255
2391,18439082,"Comedy|Fantasy|Romance","The Invention of Lying ","http://www.imdb.com/title/tt1058017/?ref_=fn_tt_tt_1",18500000,2009,6.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,58,258.116774604911,258.332998565451,6.4,0.19986756443194
2392,150056505,"Comedy","Neighbors ","http://www.imdb.com/title/tt2004420/?ref_=fn_tt_tt_1",1.8e+07,2014,6.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,438.714450700286,256.542224973052,6.4,0.605940212380161
2395,128505958,"Comedy","Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan ","http://www.imdb.com/title/tt0443453/?ref_=fn_tt_tt_1",1.8e+07,2006,7.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,421.883492834794,256.542224973052,7.3,1.31616457200507
2400,13998282,"Action|Drama|Fantasy|Mystery|Thriller","Left Behind ","http://www.imdb.com/title/tt2467046/?ref_=fn_tt_tt_1",1.6e+07,2014,3.1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,16,240.66884729605,248.98221281347,3.1,-0.980716280162662
2406,52691009,"Comedy|Family","Diary of a Wimpy Kid: Rodrick Rules ","http://www.imdb.com/title/tt1650043/?ref_=fn_tt_tt_1",2.1e+07,2011,6.6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47,336.795710752683,266.778897108496,6.6,-0.0745232278451489
2409,43818159,"Horror|Mystery","Prom Night ","http://www.imdb.com/title/tt0926129/?ref_=fn_tt_tt_1",2e+07,2008,3.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,42,321.441942191708,263.496121990569,3.9,-0.19986756443194
2416,33404871,"Drama","Blue Jasmine ","http://www.imdb.com/title/tt2334873/?ref_=fn_tt_tt_1",1.8e+07,2013,7.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,91,300.097213801671,256.542224973052,7.3,1.31616457200507
2417,31471430,"Drama|History|Thriller","United 93 ","http://www.imdb.com/title/tt0475276/?ref_=fn_tt_tt_1",1.5e+07,2006,7.6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,91,295.598138442472,244.933190915391,7.6,1.31616457200507
2422,43853424,"Biography|Drama|Family|Sport","Soul Surfer ","http://www.imdb.com/title/tt1596346/?ref_=fn_tt_tt_1",1.8e+07,2011,7.1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,46,321.507401628463,256.542224973052,7.1,-0.0994360268467557
2424,23993605,"Comedy|Crime|Drama","Observe and Report ","http://www.imdb.com/title/tt1197628/?ref_=fn_tt_tt_1",1.8e+07,2009,5.8,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,275.952188921686,256.542224973052,5.8,0
2427,22927390,"Drama|Romance","Love Happens ","http://www.imdb.com/title/tt0899106/?ref_=fn_tt_tt_1",1.8e+07,2009,5.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,16,272.788884847041,256.542224973052,5.6,-0.980716280162662
2429,22452209,"Comedy|Drama|Musical|Romance","Fame ","http://www.imdb.com/title/tt1016075/?ref_=fn_tt_tt_1",1.8e+07,2009,5,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,25,271.343456756309,256.542224973052,5,-0.666720792326638
2430,18329466,"Adventure|Biography|Drama|Thriller","127 Hours ","http://www.imdb.com/title/tt1542344/?ref_=fn_tt_tt_1",1.8e+07,2010,7.6,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,93,257.726347526029,256.542224973052,7.6,1.44479722250881
2433,26284475,"Comedy","Love the Coopers ","http://www.imdb.com/title/tt2279339/?ref_=fn_tt_tt_1",1.7e+07,2015,5.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,282.407784658345,252.845654060727,5.7,-0.866641233146676
2438,15281286,"Comedy|Drama|Romance","Youth in Revolt ","http://www.imdb.com/title/tt0403702/?ref_=fn_tt_tt_1",1.8e+07,2009,6.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,65,246.09209655285,256.542224973052,6.5,0.381313958869171
2442,10494494,"Action|Crime|Thriller","Getaway ","http://www.imdb.com/title/tt2167202/?ref_=fn_tt_tt_1",1.8e+07,2013,4.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61,223.667148040364,256.542224973052,4.4,0.276481563965647
2444,15155772,"Comedy|Drama|Romance","And So It Goes ","http://www.imdb.com/title/tt2465146/?ref_=fn_tt_tt_1",1.8e+07,2014,5.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,19,245.576969594396,256.542224973052,5.7,-0.866641233146676
2451,13362308,"Drama","Labor Day ","http://www.imdb.com/title/tt1967545/?ref_=fn_tt_tt_1",1.8e+07,2013,6.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,237.84123993126,256.542224973052,6.9,-0.408143511816288
2476,121463226,"Comedy","Superbad ","http://www.imdb.com/title/tt0829482/?ref_=fn_tt_tt_1",2e+07,2007,7.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,415.924481091934,263.496121990569,7.6,1.15638246077668
2479,58006147,"Drama|Music|Musical|Romance","Step Up 2: The Streets ","http://www.imdb.com/title/tt1023481/?ref_=fn_tt_tt_1",2.3e+07,2008,6.2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,27,345.082836369662,273.007769517397,6.2,-0.605940212380161
2483,7017178,"Drama|Family|Music|Musical","Black Nativity ","http://www.imdb.com/title/tt1425922/?ref_=fn_tt_tt_1",17500000,2013,4.4,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,49,201.873579023073,254.71374552336,4.4,-0.0248206500144439
2490,82389560,"Comedy","Let's Be Cops ","http://www.imdb.com/title/tt1924435/?ref_=fn_tt_tt_1",1.7e+07,2014,6.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,377.090425057469,252.845654060727,6.5,-0.866641233146676
2492,19179969,"Comedy","Beerfest ","http://www.imdb.com/title/tt0486551/?ref_=fn_tt_tt_1",17500000,2006,6.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,260.710986515378,254.71374552336,6.3,-0.225253363068436
2496,70492685,"Comedy|Drama","The Best Man Holiday ","http://www.imdb.com/title/tt2083355/?ref_=fn_tt_tt_1",1.7e+07,2013,6.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69,362.51858776684,252.845654060727,6.7,0.490525095280763
2500,172051787,"Action|Adventure|Sci-Fi","TRON: Legacy ","http://www.imdb.com/title/tt1104001/?ref_=fn_tt_tt_1",1.7e+08,2010,6.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51,454.115291355844,452.743338174171,6.8,0.0248206500144439
2502,27854896,"Drama|Fantasy|Romance","Beastly ","http://www.imdb.com/title/tt1152398/?ref_=fn_tt_tt_1",1.7e+07,2011,5.6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,21,286.593152654302,252.845654060727,5.6,-0.796498108893595
2503,41777564,"Horror","The Hills Have Eyes ","http://www.imdb.com/title/tt0454841/?ref_=fn_tt_tt_1",1.5e+07,2006,6.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,49,317.584989850707,244.933190915391,6.4,-0.0248206500144439
2505,44469602,"Biography|Drama|Sport","McFarland, USA ","http://www.imdb.com/title/tt2097298/?ref_=fn_tt_tt_1",1.7e+07,2015,7.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,80,322.644839944625,252.845654060727,7.4,0.831058479296574
2508,64998368,"Comedy|Music|Romance","Pitch Perfect ","http://www.imdb.com/title/tt1981677/?ref_=fn_tt_tt_1",1.7e+07,2012,7.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,80,355.158049561912,252.845654060727,7.2,0.831058479296574
2512,15655665,"Comedy|Romance","Larry the Cable Guy: Health Inspector ","http://www.imdb.com/title/tt0462395/?ref_=fn_tt_tt_1",4e+06,2006,3.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,247.609984658313,174.885438199983,3.1,-1.60310764212313
2514,27154426,"Crime|Drama|Thriller","Brooklyn's Finest ","http://www.imdb.com/title/tt1210042/?ref_=fn_tt_tt_1",1.7e+07,2009,6.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,43,284.748773425179,252.845654060727,6.7,-0.174609938698074
2516,54239856,"Horror","Evil Dead ","http://www.imdb.com/title/tt1288558/?ref_=fn_tt_tt_1",1.7e+07,2013,6.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,61,339.272982439207,252.845654060727,6.5,0.276481563965647
2517,8662318,"Comedy|Romance","My Life in Ruins ","http://www.imdb.com/title/tt0865559/?ref_=fn_tt_tt_1",1.7e+07,2009,5.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,213.004391173768,252.845654060727,5.9,-1.31616457200507
2518,7156725,"Comedy|Music","American Dreamz ","http://www.imdb.com/title/tt0465142/?ref_=fn_tt_tt_1",1.9e+07,2006,5.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41,202.889558927481,260.087832163185,5.5,-0.225253363068436
2524,39825798,"Drama|Mystery|Romance|Thriller","The Illusionist ","http://www.imdb.com/title/tt0443543/?ref_=fn_tt_tt_1",1.6e+07,2006,7.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,74,313.761380056662,248.98221281347,7.6,0.636036740695826
2531,4930798,"Horror|Thriller","The Apparition ","http://www.imdb.com/title/tt1433822/?ref_=fn_tt_tt_1",1.7e+07,2012,4.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,184.490425195912,252.845654060727,4.1,-1.81641372945145
2533,220914,"Biography|Drama|Romance","Fur: An Imaginary Portrait of Diane Arbus ","http://www.imdb.com/title/tt0422295/?ref_=fn_tt_tt_1",16800000,2006,6.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,32,82.719307504712,252.086869835494,6.5,-0.462721010177276
2534,39825798,"Drama|Mystery|Romance|Thriller","The Illusionist ","http://www.imdb.com/title/tt0443543/?ref_=fn_tt_tt_1",1.6e+07,2006,7.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,74,313.761380056662,248.98221281347,7.6,0.636036740695826
2538,11702090,"Comedy|Romance","Sydney White ","http://www.imdb.com/title/tt0815244/?ref_=fn_tt_tt_1",16500000,2007,6.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37,229.951508486646,250.935888483924,6.3,-0.328446277586519
2547,42638165,"Drama|Fantasy|Horror|Mystery|Thriller","The Unborn ","http://www.imdb.com/title/tt1139668/?ref_=fn_tt_tt_1",1.6e+07,2009,4.8,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,10,319.228478412937,248.98221281347,4.8,-1.25930332677631
2548,45507053,"Adventure|Comedy|Drama|Romance","Moonrise Kingdom ","http://www.imdb.com/title/tt1748122/?ref_=fn_tt_tt_1",1.6e+07,2012,7.8,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,94,324.533506711278,248.98221281347,7.8,1.51919717863482
2549,39511038,"Horror","The Texas Chainsaw Massacre: The Beginning ","http://www.imdb.com/title/tt0420294/?ref_=fn_tt_tt_1",1.6e+07,2006,5.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,313.131660224074,248.98221281347,5.9,-1.15638246077668
2556,37300107,"Drama|Horror|Thriller","The Roommate ","http://www.imdb.com/title/tt1265990/?ref_=fn_tt_tt_1",1.6e+07,2011,4.8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,29,308.59894699091,248.98221281347,4.8,-0.547320713351646
2560,26896744,"Comedy|Drama","The Women ","http://www.imdb.com/title/tt0430770/?ref_=fn_tt_tt_1",16500000,2008,4.9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,284.061301584031,250.935888483924,4.9,-1.10923983389768
2566,16204793,"Comedy|Fantasy|Horror","Jennifer's Body ","http://www.imdb.com/title/tt1131734/?ref_=fn_tt_tt_1",1.6e+07,2009,5.1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,43,249.787871441569,248.98221281347,5.1,-0.174609938698074
2569,13998282,"Action|Drama|Fantasy|Mystery|Thriller","Left Behind ","http://www.imdb.com/title/tt2467046/?ref_=fn_tt_tt_1",1.6e+07,2014,3.1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,16,240.66884729605,248.98221281347,3.1,-0.980716280162662
2570,19057024,"Drama|Romance","Remember Me ","http://www.imdb.com/title/tt1403981/?ref_=fn_tt_tt_1",1.6e+07,2010,7.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,27,260.285758811307,248.98221281347,7.2,-0.605940212380161
2581,2849142,"Drama","Things We Lost in the Fire ","http://www.imdb.com/title/tt0469623/?ref_=fn_tt_tt_1",1.6e+07,2007,7.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65,160.33819591641,248.98221281347,7.2,0.381313958869171
2583,1984743,"Drama|Romance","The Immigrant ","http://www.imdb.com/title/tt1951181/?ref_=fn_tt_tt_1",1.6e+07,2013,6.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,87,146.136421778117,248.98221281347,6.6,1.10923983389768
2590,2964,"Comedy|Horror|Romance","Vamps ","http://www.imdb.com/title/tt1545106/?ref_=fn_tt_tt_1",1.6e+07,2012,5.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,53,25.5140997776357,248.98221281347,5.1,0.0745232278451489
2593,2428883,"Drama|Western","The Homesman ","http://www.imdb.com/title/tt2398231/?ref_=fn_tt_tt_1",1.6e+07,2014,6.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,81,153.910729601912,248.98221281347,6.6,0.866641233146676
2611,317040,"Drama|Romance","The Yellow Handkerchief ","http://www.imdb.com/title/tt0954990/?ref_=fn_tt_tt_1",15500000,2008,6.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,67,90.9157986033121,246.982196564008,6.8,0.435270167048313
2618,64001297,"Comedy|Family","Diary of a Wimpy Kid ","http://www.imdb.com/title/tt1196141/?ref_=fn_tt_tt_1",1.5e+07,2010,6.2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,53,353.772688998796,244.933190915391,6.2,0.0745232278451489
2622,101978840,"Comedy","Bad Grandpa ","http://www.imdb.com/title/tt3063516/?ref_=fn_tt_tt_1",1.5e+07,2013,6.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,397.964322952688,244.933190915391,6.6,0.250785182748235
2625,55184721,"Comedy|Drama","Why Did I Get Married? ","http://www.imdb.com/title/tt0906108/?ref_=fn_tt_tt_1",1.5e+07,2007,5.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46,340.758279032831,244.933190915391,5.6,-0.0994360268467557
2628,47860214,"Horror|Thriller","When a Stranger Calls ","http://www.imdb.com/title/tt0455857/?ref_=fn_tt_tt_1",1.5e+07,2006,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,33,328.700650777738,244.933190915391,5,-0.435270167048313
2633,42919096,"Action|Drama|Thriller","Snitch ","http://www.imdb.com/title/tt0882977/?ref_=fn_tt_tt_1",1.5e+07,2013,6.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,56,319.75958358601,244.933190915391,6.5,0.14946323357073
2634,42592530,"Comedy|Fantasy|Horror","Krampus ","http://www.imdb.com/title/tt3850590/?ref_=fn_tt_tt_1",1.5e+07,2015,6.2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,65,319.141957009284,244.933190915391,6.2,0.381313958869171
2639,40983001,"Crime|Drama|Thriller","End of Watch ","http://www.imdb.com/title/tt1855199/?ref_=fn_tt_tt_1",7e+06,2012,7.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,85,316.044914371143,201.747468944416,7.7,1.02168356313749
2640,20991497,"Comedy|Drama|Romance","Aloha ","http://www.imdb.com/title/tt1243974/?ref_=fn_tt_tt_1",3.7e+07,2015,5.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,19,266.751483029395,307.968268394033,5.4,-0.866641233146676
2646,33386128,"Horror","Halloween II ","http://www.imdb.com/title/tt1311067/?ref_=fn_tt_tt_1",1.5e+07,2009,4.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,300.054548663647,244.933190915391,4.9,-0.866641233146676
2647,37877959,"Adventure|Biography|Drama","Wild ","http://www.imdb.com/title/tt2305051/?ref_=fn_tt_tt_1",1.5e+07,2014,7.1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,309.802669463909,244.933190915391,7.1,1.25930332677631
2648,32721635,"Crime|Horror|Thriller","The Last House on the Left ","http://www.imdb.com/title/tt0844708/?ref_=fn_tt_tt_1",1.5e+07,2009,6.6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,42,298.530204051912,244.933190915391,6.6,-0.19986756443194
2651,163192114,"Action|Adventure|Fantasy","Clash of the Titans ","http://www.imdb.com/title/tt0800320/?ref_=fn_tt_tt_1",1.25e+08,2010,5.8,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,448.100287708131,418.948505376226,5.8,-0.576382847342255
2653,30226144,"Biography|Drama","The Great Debaters ","http://www.imdb.com/title/tt0427309/?ref_=fn_tt_tt_1",1.5e+07,2007,7.6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,79,292.58943595425,244.933190915391,7.6,0.796498108893595
2654,35054909,"Crime|Drama","Drive ","http://www.imdb.com/title/tt0780504/?ref_=fn_tt_tt_1",1.5e+07,2011,7.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,92,303.784824107342,244.933190915391,7.8,1.37763233712214
2658,30127963,"Drama|Family|Sport","When the Game Stands Tall ","http://www.imdb.com/title/tt2247476/?ref_=fn_tt_tt_1",1.5e+07,2014,6.7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,17,292.348295498166,244.933190915391,6.7,-0.941332186301317
2662,33860010,"Comedy|Romance","All About Steve ","http://www.imdb.com/title/tt0881891/?ref_=fn_tt_tt_1",1.5e+07,2009,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,301.127788827022,244.933190915391,4.8,-1.44479722250881
2666,26161406,"Adventure|Comedy|Family|Fantasy","Ramona and Beezus ","http://www.imdb.com/title/tt0493949/?ref_=fn_tt_tt_1",1.5e+07,2010,6.7,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,70,282.071940226165,244.933190915391,6.7,0.518713715121462
2670,20998709,"Adventure|Drama|Family","Flicka ","http://www.imdb.com/title/tt0434215/?ref_=fn_tt_tt_1",1.5e+07,2006,6.2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,54,266.774735398789,244.933190915391,6.2,0.0994360268467558
2671,20801344,"Horror","The Hills Have Eyes II ","http://www.imdb.com/title/tt0800069/?ref_=fn_tt_tt_1",1.5e+07,2007,5.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,266.136233593753,244.933190915391,5.1,-1.20624568818228
2674,18843314,"Action|Drama|Thriller","The Marine ","http://www.imdb.com/title/tt0419946/?ref_=fn_tt_tt_1",2e+07,2006,4.7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,20,259.541681521681,263.496121990569,4.7,-0.831058479296574
